AGEP,COW,MAR,SCHL,SEX,WKHP,WKWN,ESR,OCCP,PERNP,OCCP_GROUP,COW_GROUP,HIGH_EARNER
23,1.0,5,16.0,2,40.0,52.0,1.0,5240.0,30000.0,Sales_Office_Admin,Private_ForProfit,0
35,3.0,1,21.0,1,75.0,52.0,1.0,230.0,70000.0,Management_Business_Finance,Local_Gov,0
70,3.0,5,20.0,1,50.0,52.0,1.0,7430.0,85000.0,Installation_Maintenance_Repair,Local_Gov,0
32,1.0,1,16.0,2,40.0,52.0,1.0,5240.0,32000.0,Sales_Office_Admin,Private_ForProfit,0
43,1.0,1,22.0,1,50.0,52.0,1.0,440.0,250000.0,Management_Business_Finance,Private_ForProfit,1
33,1.0,1,17.0,1,60.0,52.0,1.0,9620.0,35000.0,Transportation_Material_Moving,Private_ForProfit,0
48,1.0,3,16.0,1,50.0,52.0,1.0,2640.0,100000.0,Arts_Media_Design,Private_ForProfit,1
31,1.0,1,12.0,1,35.0,50.0,1.0,9365.0,25200.0,Transportation_Material_Moving,Private_ForProfit,0
25,1.0,5,16.0,2,35.0,45.0,1.0,2300.0,32400.0,Education_Legal_Social,Private_ForProfit,0
30,1.0,1,24.0,1,40.0,52.0,1.0,3160.0,100000.0,Healthcare,Private_ForProfit,1
44,1.0,3,17.0,1,50.0,52.0,1.0,9130.0,70000.0,Transportation_Material_Moving,Private_ForProfit,0
36,1.0,1,19.0,2,40.0,52.0,1.0,5240.0,40000.0,Sales_Office_Admin,Private_ForProfit,0
33,1.0,5,16.0,1,38.0,52.0,1.0,5240.0,22900.0,Sales_Office_Admin,Private_ForProfit,0
46,1.0,1,16.0,1,55.0,52.0,1.0,20.0,163000.0,Management_Business_Finance,Private_ForProfit,1
51,1.0,1,21.0,1,40.0,52.0,1.0,440.0,160000.0,Management_Business_Finance,Private_ForProfit,1
59,1.0,1,1.0,1,40.0,45.0,1.0,9130.0,32000.0,Transportation_Material_Moving,Private_ForProfit,0
39,1.0,3,21.0,2,40.0,52.0,1.0,120.0,130000.0,Management_Business_Finance,Private_ForProfit,1
30,6.0,3,19.0,2,35.0,52.0,1.0,440.0,60000.0,Management_Business_Finance,Self_Employed_NotInc,0
39,2.0,1,21.0,2,35.0,52.0,1.0,2300.0,27510.0,Education_Legal_Social,Private_NonProfit,0
39,1.0,1,21.0,1,45.0,52.0,1.0,1021.0,100000.0,STEM_Science_Architecture,Private_ForProfit,1
52,1.0,3,22.0,2,40.0,52.0,1.0,1240.0,65000.0,STEM_Science_Architecture,Private_ForProfit,0
47,2.0,1,22.0,1,55.0,52.0,1.0,102.0,60000.0,Management_Business_Finance,Private_NonProfit,0
65,1.0,1,18.0,1,60.0,52.0,1.0,1980.0,125000.0,STEM_Science_Architecture,Private_ForProfit,1
59,1.0,1,19.0,1,50.0,52.0,1.0,7700.0,67000.0,Production_Manufacturing,Private_ForProfit,0
43,1.0,5,9.0,1,40.0,52.0,1.0,120.0,42000.0,Management_Business_Finance,Private_ForProfit,0
59,5.0,1,22.0,2,50.0,52.0,1.0,3820.0,180000.0,Protective_Service,Federal_Gov,1
52,1.0,1,21.0,1,98.0,52.0,1.0,2310.0,62000.0,Education_Legal_Social,Private_ForProfit,0
25,1.0,5,21.0,1,40.0,52.0,1.0,5240.0,48000.0,Sales_Office_Admin,Private_ForProfit,0
33,1.0,5,21.0,2,40.0,13.0,1.0,440.0,22000.0,Management_Business_Finance,Private_ForProfit,0
45,3.0,1,19.0,2,36.0,52.0,1.0,2545.0,21000.0,Education_Legal_Social,Local_Gov,0
27,1.0,1,21.0,1,40.0,52.0,1.0,1530.0,118000.0,STEM_Science_Architecture,Private_ForProfit,1
50,1.0,1,20.0,2,38.0,52.0,1.0,3310.0,72000.0,Healthcare,Private_ForProfit,0
34,1.0,1,19.0,2,40.0,52.0,1.0,9640.0,30000.0,Transportation_Material_Moving,Private_ForProfit,0
47,2.0,1,23.0,2,40.0,50.0,1.0,3090.0,574000.0,Healthcare,Private_NonProfit,1
45,3.0,1,21.0,2,40.0,52.0,1.0,2310.0,25000.0,Education_Legal_Social,Local_Gov,0
58,1.0,1,17.0,1,55.0,52.0,1.0,4020.0,12000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
44,2.0,1,23.0,1,40.0,52.0,1.0,440.0,154400.0,Management_Business_Finance,Private_NonProfit,1
42,1.0,1,16.0,2,40.0,52.0,1.0,9620.0,27700.0,Transportation_Material_Moving,Private_ForProfit,0
51,5.0,1,21.0,1,40.0,52.0,1.0,5240.0,60000.0,Sales_Office_Admin,Federal_Gov,0
43,1.0,1,19.0,2,40.0,52.0,1.0,4700.0,37400.0,Sales_Office_Admin,Private_ForProfit,0
70,7.0,3,17.0,1,40.0,52.0,1.0,4800.0,200000.0,Sales_Office_Admin,Self_Employed_Inc,1
31,1.0,5,16.0,1,40.0,52.0,1.0,8740.0,12000.0,Production_Manufacturing,Private_ForProfit,0
67,2.0,1,22.0,1,40.0,52.0,1.0,1760.0,100000.0,STEM_Science_Architecture,Private_NonProfit,1
55,1.0,3,19.0,1,40.0,5.0,1.0,220.0,7000.0,Management_Business_Finance,Private_ForProfit,0
41,3.0,5,21.0,1,45.0,52.0,1.0,1720.0,40000.0,STEM_Science_Architecture,Local_Gov,0
21,1.0,5,16.0,2,40.0,52.0,1.0,2145.0,20000.0,Education_Legal_Social,Private_ForProfit,0
36,1.0,5,20.0,1,36.0,52.0,1.0,1108.0,84000.0,STEM_Science_Architecture,Private_ForProfit,0
51,1.0,5,16.0,1,40.0,52.0,1.0,9130.0,100000.0,Transportation_Material_Moving,Private_ForProfit,1
40,1.0,3,21.0,1,40.0,52.0,1.0,4820.0,160000.0,Sales_Office_Admin,Private_ForProfit,1
43,1.0,1,22.0,2,40.0,52.0,1.0,52.0,100000.0,Management_Business_Finance,Private_ForProfit,1
56,1.0,1,21.0,1,45.0,52.0,1.0,7700.0,55000.0,Production_Manufacturing,Private_ForProfit,0
59,2.0,1,23.0,1,40.0,52.0,1.0,2040.0,68000.0,Education_Legal_Social,Private_NonProfit,0
31,1.0,1,18.0,1,60.0,52.0,1.0,6305.0,90000.0,Construction_Extraction_Farming,Private_ForProfit,1
73,7.0,1,21.0,1,50.0,52.0,1.0,4820.0,130000.0,Sales_Office_Admin,Self_Employed_Inc,1
45,5.0,1,21.0,1,50.0,52.0,1.0,5000.0,100000.0,Sales_Office_Admin,Federal_Gov,1
38,1.0,5,16.0,1,40.0,52.0,1.0,5610.0,29000.0,Sales_Office_Admin,Private_ForProfit,0
40,3.0,3,22.0,2,50.0,52.0,1.0,440.0,110000.0,Management_Business_Finance,Local_Gov,1
44,6.0,5,16.0,1,40.0,46.0,1.0,6260.0,23000.0,Construction_Extraction_Farming,Self_Employed_NotInc,0
52,1.0,1,17.0,2,60.0,52.0,1.0,51.0,71000.0,Management_Business_Finance,Private_ForProfit,0
37,3.0,1,18.0,2,40.0,52.0,1.0,3802.0,41000.0,Protective_Service,Local_Gov,0
26,1.0,1,16.0,1,40.0,52.0,1.0,8140.0,60000.0,Production_Manufacturing,Private_ForProfit,0
31,1.0,1,16.0,2,43.0,52.0,1.0,5840.0,25000.0,Sales_Office_Admin,Private_ForProfit,0
46,3.0,1,21.0,2,55.0,52.0,1.0,2310.0,40000.0,Education_Legal_Social,Local_Gov,0
31,1.0,1,19.0,2,40.0,52.0,1.0,705.0,43400.0,Management_Business_Finance,Private_ForProfit,0
49,1.0,1,21.0,1,45.0,52.0,1.0,1021.0,200000.0,STEM_Science_Architecture,Private_ForProfit,1
22,1.0,5,19.0,1,40.0,52.0,1.0,5610.0,30000.0,Sales_Office_Admin,Private_ForProfit,0
40,1.0,3,11.0,2,40.0,52.0,1.0,3603.0,28000.0,Healthcare,Private_ForProfit,0
55,6.0,3,22.0,1,50.0,52.0,1.0,4920.0,30000.0,Sales_Office_Admin,Self_Employed_NotInc,0
51,1.0,3,20.0,1,60.0,52.0,1.0,6260.0,12000.0,Construction_Extraction_Farming,Private_ForProfit,0
41,1.0,1,11.0,1,40.0,28.0,1.0,6410.0,30000.0,Construction_Extraction_Farming,Private_ForProfit,0
58,3.0,5,22.0,2,50.0,52.0,1.0,230.0,107000.0,Management_Business_Finance,Local_Gov,1
80,2.0,1,22.0,1,55.0,52.0,1.0,7340.0,32000.0,Installation_Maintenance_Repair,Private_NonProfit,0
38,1.0,1,23.0,1,50.0,52.0,1.0,2100.0,120000.0,Education_Legal_Social,Private_ForProfit,1
59,4.0,1,22.0,1,40.0,46.0,1.0,1760.0,40000.0,STEM_Science_Architecture,State_Gov,0
67,5.0,1,23.0,1,50.0,52.0,1.0,2100.0,191000.0,Education_Legal_Social,Federal_Gov,1
30,1.0,4,16.0,2,40.0,52.0,1.0,20.0,58000.0,Management_Business_Finance,Private_ForProfit,0
18,1.0,5,14.0,1,40.0,52.0,1.0,6442.0,15600.0,Construction_Extraction_Farming,Private_ForProfit,0
42,1.0,5,21.0,1,40.0,52.0,1.0,440.0,71000.0,Management_Business_Finance,Private_ForProfit,0
47,5.0,3,19.0,2,40.0,52.0,1.0,5560.0,67000.0,Sales_Office_Admin,Federal_Gov,0
47,1.0,3,21.0,1,40.0,52.0,1.0,440.0,160000.0,Management_Business_Finance,Private_ForProfit,1
62,5.0,1,20.0,1,40.0,52.0,1.0,1555.0,65000.0,STEM_Science_Architecture,Federal_Gov,0
47,6.0,3,19.0,2,40.0,36.0,1.0,4230.0,35000.0,Service_Food_Personal_Cleaning,Self_Employed_NotInc,0
51,6.0,1,21.0,2,40.0,4.0,1.0,4840.0,4700.0,Sales_Office_Admin,Self_Employed_NotInc,0
37,1.0,5,21.0,1,40.0,52.0,1.0,705.0,66000.0,Management_Business_Finance,Private_ForProfit,0
60,1.0,3,12.0,2,40.0,52.0,1.0,735.0,28000.0,Management_Business_Finance,Private_ForProfit,0
65,1.0,1,21.0,1,55.0,52.0,1.0,9645.0,574000.0,Transportation_Material_Moving,Private_ForProfit,1
21,1.0,5,18.0,2,35.0,52.0,1.0,4720.0,49200.0,Sales_Office_Admin,Private_ForProfit,0
47,1.0,1,16.0,1,60.0,52.0,1.0,6200.0,120000.0,Construction_Extraction_Farming,Private_ForProfit,1
44,4.0,1,24.0,2,48.0,52.0,1.0,2205.0,120000.0,Education_Legal_Social,State_Gov,1
56,1.0,1,20.0,2,40.0,52.0,1.0,705.0,246000.0,Management_Business_Finance,Private_ForProfit,1
44,1.0,1,21.0,1,60.0,52.0,1.0,1545.0,112100.0,STEM_Science_Architecture,Private_ForProfit,1
67,1.0,3,19.0,1,40.0,52.0,1.0,440.0,100000.0,Management_Business_Finance,Private_ForProfit,1
27,1.0,5,14.0,1,55.0,52.0,1.0,8950.0,50000.0,Production_Manufacturing,Private_ForProfit,0
30,6.0,1,16.0,1,60.0,52.0,1.0,220.0,50000.0,Management_Business_Finance,Self_Employed_NotInc,0
35,4.0,1,21.0,1,40.0,52.0,1.0,440.0,80000.0,Management_Business_Finance,State_Gov,0
63,1.0,1,16.0,2,45.0,52.0,1.0,5110.0,39600.0,Sales_Office_Admin,Private_ForProfit,0
57,1.0,1,20.0,1,50.0,52.0,1.0,6200.0,80000.0,Construction_Extraction_Farming,Private_ForProfit,0
54,1.0,1,22.0,1,40.0,52.0,1.0,1410.0,160000.0,STEM_Science_Architecture,Private_ForProfit,1
55,1.0,1,22.0,2,60.0,52.0,1.0,3255.0,145000.0,Healthcare,Private_ForProfit,1
20,1.0,5,13.0,2,40.0,52.0,1.0,5240.0,40000.0,Sales_Office_Admin,Private_ForProfit,0
43,1.0,3,16.0,1,60.0,52.0,1.0,310.0,70000.0,Management_Business_Finance,Private_ForProfit,0
64,6.0,1,22.0,2,36.0,17.0,1.0,3230.0,18000.0,Healthcare,Self_Employed_NotInc,0
33,1.0,5,16.0,1,50.0,52.0,1.0,4700.0,70000.0,Sales_Office_Admin,Private_ForProfit,0
27,1.0,5,19.0,1,40.0,52.0,1.0,4500.0,60000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
64,1.0,1,16.0,1,40.0,52.0,1.0,600.0,90000.0,Management_Business_Finance,Private_ForProfit,1
52,7.0,1,21.0,2,50.0,50.0,1.0,5740.0,31700.0,Sales_Office_Admin,Self_Employed_Inc,0
38,1.0,1,19.0,1,37.0,52.0,1.0,3421.0,27000.0,Healthcare,Private_ForProfit,0
28,1.0,1,18.0,1,40.0,52.0,1.0,9005.0,50000.0,Transportation_Material_Moving,Private_ForProfit,0
53,3.0,4,15.0,2,40.0,52.0,1.0,4220.0,24000.0,Service_Food_Personal_Cleaning,Local_Gov,0
46,1.0,5,19.0,1,37.0,25.0,1.0,4140.0,15000.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
39,5.0,3,20.0,2,40.0,52.0,1.0,350.0,40000.0,Management_Business_Finance,Federal_Gov,0
26,2.0,5,21.0,2,40.0,52.0,1.0,4230.0,8000.0,Service_Food_Personal_Cleaning,Private_NonProfit,0
44,1.0,1,22.0,1,40.0,49.0,1.0,1021.0,300000.0,STEM_Science_Architecture,Private_ForProfit,1
57,7.0,1,23.0,1,80.0,52.0,1.0,4920.0,80000.0,Sales_Office_Admin,Self_Employed_Inc,0
67,6.0,1,16.0,1,50.0,52.0,1.0,9130.0,30000.0,Transportation_Material_Moving,Self_Employed_NotInc,0
26,1.0,5,16.0,1,40.0,52.0,1.0,4700.0,28800.0,Sales_Office_Admin,Private_ForProfit,0
46,2.0,1,22.0,1,80.0,52.0,1.0,350.0,200000.0,Management_Business_Finance,Private_NonProfit,1
28,3.0,5,16.0,1,80.0,52.0,1.0,9130.0,41600.0,Transportation_Material_Moving,Local_Gov,0
44,1.0,1,21.0,2,50.0,52.0,1.0,4700.0,65500.0,Sales_Office_Admin,Private_ForProfit,0
41,1.0,5,21.0,2,48.0,52.0,1.0,735.0,82000.0,Management_Business_Finance,Private_ForProfit,0
45,1.0,5,1.0,1,50.0,52.0,1.0,7700.0,62000.0,Production_Manufacturing,Private_ForProfit,0
64,1.0,1,19.0,2,45.0,52.0,1.0,4840.0,94000.0,Sales_Office_Admin,Private_ForProfit,1
46,2.0,3,22.0,2,40.0,33.0,1.0,120.0,150000.0,Management_Business_Finance,Private_NonProfit,1
36,1.0,1,21.0,1,40.0,52.0,1.0,850.0,140000.0,Management_Business_Finance,Private_ForProfit,1
29,1.0,1,21.0,2,40.0,52.0,1.0,3255.0,100000.0,Healthcare,Private_ForProfit,1
52,1.0,1,16.0,1,40.0,52.0,1.0,6230.0,45000.0,Construction_Extraction_Farming,Private_ForProfit,0
46,2.0,1,1.0,1,40.0,40.0,1.0,6410.0,42000.0,Construction_Extraction_Farming,Private_NonProfit,0
33,1.0,5,19.0,1,42.0,52.0,1.0,9130.0,36000.0,Transportation_Material_Moving,Private_ForProfit,0
39,2.0,2,21.0,2,40.0,52.0,1.0,2040.0,68000.0,Education_Legal_Social,Private_NonProfit,0
55,2.0,1,21.0,2,40.0,47.0,1.0,2300.0,33000.0,Education_Legal_Social,Private_NonProfit,0
45,1.0,1,22.0,1,36.0,32.0,1.0,5240.0,19600.0,Sales_Office_Admin,Private_ForProfit,0
39,1.0,1,21.0,1,40.0,52.0,1.0,1021.0,200000.0,STEM_Science_Architecture,Private_ForProfit,1
41,7.0,1,16.0,1,50.0,52.0,1.0,6660.0,25100.0,Construction_Extraction_Farming,Self_Employed_Inc,0
41,1.0,5,19.0,1,40.0,52.0,1.0,4700.0,80000.0,Sales_Office_Admin,Private_ForProfit,0
58,4.0,1,24.0,1,80.0,52.0,1.0,2205.0,604000.0,Education_Legal_Social,State_Gov,1
18,4.0,5,19.0,2,40.0,52.0,1.0,4640.0,9500.0,Service_Food_Personal_Cleaning,State_Gov,0
48,1.0,3,20.0,2,40.0,52.0,1.0,5000.0,21600.0,Sales_Office_Admin,Private_ForProfit,0
29,3.0,1,20.0,1,40.0,52.0,1.0,3870.0,34100.0,Protective_Service,Local_Gov,0
38,1.0,1,23.0,1,60.0,52.0,1.0,3100.0,70000.0,Healthcare,Private_ForProfit,0
43,7.0,1,21.0,1,40.0,52.0,1.0,4840.0,28000.0,Sales_Office_Admin,Self_Employed_Inc,0
57,1.0,1,21.0,1,40.0,52.0,1.0,1320.0,155000.0,STEM_Science_Architecture,Private_ForProfit,1
55,1.0,1,21.0,1,50.0,52.0,1.0,9130.0,55000.0,Transportation_Material_Moving,Private_ForProfit,0
50,1.0,1,21.0,1,40.0,52.0,1.0,300.0,150000.0,Management_Business_Finance,Private_ForProfit,1
45,1.0,1,21.0,1,40.0,52.0,1.0,1520.0,280000.0,STEM_Science_Architecture,Private_ForProfit,1
22,3.0,5,16.0,1,75.0,52.0,1.0,3870.0,100000.0,Protective_Service,Local_Gov,1
45,1.0,1,21.0,1,40.0,52.0,1.0,9130.0,35000.0,Transportation_Material_Moving,Private_ForProfit,0
64,1.0,1,16.0,1,40.0,52.0,1.0,7750.0,24000.0,Production_Manufacturing,Private_ForProfit,0
38,5.0,1,20.0,2,40.0,40.0,1.0,5540.0,29900.0,Sales_Office_Admin,Federal_Gov,0
55,1.0,3,22.0,1,80.0,52.0,1.0,1530.0,300000.0,STEM_Science_Architecture,Private_ForProfit,1
23,3.0,5,21.0,2,50.0,52.0,1.0,2310.0,38000.0,Education_Legal_Social,Local_Gov,0
52,1.0,1,18.0,2,40.0,52.0,1.0,440.0,75000.0,Management_Business_Finance,Private_ForProfit,0
69,7.0,1,16.0,1,45.0,52.0,1.0,6355.0,82000.0,Construction_Extraction_Farming,Self_Employed_Inc,0
44,1.0,1,19.0,2,40.0,52.0,1.0,3500.0,40000.0,Healthcare,Private_ForProfit,0
45,1.0,1,21.0,2,45.0,52.0,1.0,350.0,110000.0,Management_Business_Finance,Private_ForProfit,1
34,1.0,1,22.0,1,50.0,52.0,1.0,120.0,195000.0,Management_Business_Finance,Private_ForProfit,1
75,7.0,1,24.0,1,50.0,52.0,1.0,3090.0,230000.0,Healthcare,Self_Employed_Inc,1
18,5.0,5,16.0,2,40.0,30.0,1.0,4110.0,10000.0,Service_Food_Personal_Cleaning,Federal_Gov,0
29,1.0,5,19.0,1,40.0,52.0,1.0,5400.0,50000.0,Sales_Office_Admin,Private_ForProfit,0
21,1.0,5,16.0,1,40.0,52.0,1.0,5240.0,25000.0,Sales_Office_Admin,Private_ForProfit,0
57,1.0,5,21.0,1,40.0,52.0,1.0,9130.0,36000.0,Transportation_Material_Moving,Private_ForProfit,0
51,5.0,1,19.0,2,40.0,52.0,1.0,2545.0,25000.0,Education_Legal_Social,Federal_Gov,0
42,1.0,1,21.0,2,40.0,16.0,1.0,220.0,60000.0,Management_Business_Finance,Private_ForProfit,0
61,1.0,1,16.0,2,40.0,52.0,1.0,5110.0,26900.0,Sales_Office_Admin,Private_ForProfit,0
56,1.0,1,20.0,1,45.0,48.0,1.0,4710.0,75000.0,Sales_Office_Admin,Private_ForProfit,0
54,1.0,1,23.0,1,60.0,52.0,1.0,3090.0,574000.0,Healthcare,Private_ForProfit,1
33,1.0,5,21.0,2,50.0,52.0,1.0,51.0,75000.0,Management_Business_Finance,Private_ForProfit,0
39,1.0,5,19.0,2,36.0,52.0,1.0,5240.0,34000.0,Sales_Office_Admin,Private_ForProfit,0
53,7.0,1,19.0,1,84.0,52.0,1.0,440.0,227000.0,Management_Business_Finance,Self_Employed_Inc,1
31,3.0,1,22.0,2,40.0,52.0,1.0,2330.0,55000.0,Education_Legal_Social,Local_Gov,0
61,1.0,1,16.0,1,40.0,52.0,1.0,4700.0,46000.0,Sales_Office_Admin,Private_ForProfit,0
47,1.0,1,18.0,1,50.0,52.0,1.0,4700.0,75000.0,Sales_Office_Admin,Private_ForProfit,0
65,1.0,1,20.0,2,40.0,52.0,1.0,5000.0,73000.0,Sales_Office_Admin,Private_ForProfit,0
27,1.0,5,21.0,2,40.0,52.0,1.0,1650.0,78000.0,STEM_Science_Architecture,Private_ForProfit,0
41,6.0,1,23.0,1,60.0,52.0,1.0,2100.0,40000.0,Education_Legal_Social,Self_Employed_NotInc,0
44,1.0,1,19.0,1,45.0,52.0,1.0,20.0,102000.0,Management_Business_Finance,Private_ForProfit,1
53,2.0,1,22.0,2,45.0,52.0,1.0,10.0,250000.0,Management_Business_Finance,Private_NonProfit,1
59,3.0,1,24.0,1,40.0,52.0,1.0,2205.0,88000.0,Education_Legal_Social,Local_Gov,0
27,1.0,5,21.0,1,50.0,52.0,1.0,705.0,100000.0,Management_Business_Finance,Private_ForProfit,1
55,2.0,1,22.0,2,40.0,52.0,1.0,3160.0,124000.0,Healthcare,Private_NonProfit,1
25,1.0,5,21.0,1,40.0,52.0,1.0,1360.0,124000.0,STEM_Science_Architecture,Private_ForProfit,1
25,1.0,5,16.0,2,35.0,52.0,1.0,5240.0,20000.0,Sales_Office_Admin,Private_ForProfit,0
49,3.0,1,22.0,2,50.0,52.0,1.0,2310.0,66000.0,Education_Legal_Social,Local_Gov,0
35,1.0,1,21.0,1,55.0,52.0,1.0,120.0,175000.0,Management_Business_Finance,Private_ForProfit,1
43,3.0,1,19.0,1,50.0,52.0,1.0,7210.0,86000.0,Installation_Maintenance_Repair,Local_Gov,0
51,1.0,1,16.0,1,50.0,52.0,1.0,8650.0,60000.0,Production_Manufacturing,Private_ForProfit,0
71,1.0,3,14.0,2,35.0,52.0,1.0,4020.0,30600.0,Service_Food_Personal_Cleaning,Private_ForProfit,0
50,6.0,1,19.0,1,56.0,52.0,1.0,4521.0,40000.0,Service_Food_Personal_Cleaning,Self_Employed_NotInc,0
27,1.0,5,19.0,2,40.0,52.0,1.0,220.0,26000.0,Management_Business_Finance,Private_ForProfit,0
53,4.0,1,19.0,1,40.0,52.0,1.0,5860.0,65000.0,Sales_Office_Admin,State_Gov,0
59,1.0,1,20.0,2,40.0,52.0,1.0,5120.0,40000.0,Sales_Office_Admin,Private_ForProfit,0
50,1.0,1,20.0,2,40.0,52.0,1.0,3255.0,57000.0,Healthcare,Private_ForProfit,0
25,1.0,5,23.0,1,40.0,52.0,1.0,4720.0,6000.0,Sales_Office_Admin,Private_ForProfit,0
26,1.0,5,18.0,1,38.0,52.0,1.0,310.0,26000.0,Management_Business_Finance,Private_ForProfit,0
29,1.0,1,16.0,1,82.0,2.0,1.0,8030.0,51000.0,Production_Manufacturing,Private_ForProfit,0
42,1.0,1,14.0,2,40.0,20.0,1.0,9645.0,20000.0,Transportation_Material_Moving,Private_ForProfit,0
34,1.0,5,17.0,1,54.0,52.0,1.0,8990.0,115000.0,Production_Manufacturing,Private_ForProfit,1
49,1.0,3,12.0,2,40.0,52.0,1.0,8990.0,21600.0,Production_Manufacturing,Private_ForProfit,0
27,1.0,5,21.0,1,35.0,52.0,1.0,3310.0,100000.0,Healthcare,Private_ForProfit,1
20,1.0,5,18.0,1,40.0,52.0,1.0,8140.0,39000.0,Production_Manufacturing,Private_ForProfit,0
42,1.0,1,19.0,2,55.0,52.0,1.0,3520.0,74000.0,Healthcare,Private_ForProfit,0
30,1.0,1,16.0,2,35.0,52.0,1.0,3648.0,30000.0,Healthcare,Private_ForProfit,0
56,1.0,3,16.0,2,40.0,52.0,1.0,3602.0,24000.0,Healthcare,Private_ForProfit,0
38,1.0,1,21.0,1,40.0,52.0,1.0,705.0,174000.0,Management_Business_Finance,Private_ForProfit,1
38,1.0,1,21.0,1,50.0,48.0,1.0,1750.0,56200.0,STEM_Science_Architecture,Private_ForProfit,0
39,1.0,1,18.0,1,40.0,52.0,1.0,6355.0,83000.0,Construction_Extraction_Farming,Private_ForProfit,0
23,1.0,5,16.0,1,40.0,52.0,1.0,9645.0,20000.0,Transportation_Material_Moving,Private_ForProfit,0
64,1.0,1,19.0,2,40.0,52.0,1.0,7700.0,82000.0,Production_Manufacturing,Private_ForProfit,0
56,1.0,1,20.0,1,45.0,52.0,1.0,1021.0,100000.0,STEM_Science_Architecture,Private_ForProfit,1
29,3.0,5,19.0,1,40.0,2.0,1.0,3740.0,20000.0,Protective_Service,Local_Gov,0
46,1.0,1,23.0,1,40.0,52.0,1.0,3160.0,136500.0,Healthcare,Private_ForProfit,1
30,1.0,1,9.0,1,72.0,52.0,1.0,6442.0,15000.0,Construction_Extraction_Farming,Private_ForProfit,0
59,1.0,1,21.0,1,50.0,52.0,1.0,1320.0,150000.0,STEM_Science_Architecture,Private_ForProfit,1
23,1.0,5,18.0,2,40.0,52.0,1.0,8990.0,31100.0,Production_Manufacturing,Private_ForProfit,0
25,1.0,5,16.0,2,40.0,52.0,1.0,4700.0,35000.0,Sales_Office_Admin,Private_ForProfit,0
41,1.0,5,10.0,1,40.0,52.0,1.0,6442.0,35000.0,Construction_Extraction_Farming,Private_ForProfit,0
58,1.0,1,5.0,1,46.0,6.0,1.0,8650.0,4500.0,Production_Manufacturing,Private_ForProfit,0
29,1.0,5,19.0,1,36.0,52.0,1.0,9645.0,40000.0,Transportation_Material_Moving,Private_ForProfit,0
59,1.0,3,17.0,1,50.0,52.0,1.0,9130.0,50000.0,Transportation_Material_Moving,Private_ForProfit,0
58,1.0,1,19.0,1,60.0,52.0,1.0,9130.0,38000.0,Transportation_Material_Moving,Private_ForProfit,0
62,1.0,3,19.0,1,55.0,52.0,1.0,4700.0,92000.0,Sales_Office_Admin,Private_ForProfit,1
70,1.0,2,16.0,2,45.0,52.0,1.0,5240.0,38100.0,Sales_Office_Admin,Private_ForProfit,0
62,1.0,1,21.0,1,40.0,52.0,1.0,52.0,574000.0,Management_Business_Finance,Private_ForProfit,1
44,1.0,1,16.0,1,80.0,30.0,1.0,6825.0,240000.0,Construction_Extraction_Farming,Private_ForProfit,1
44,6.0,1,22.0,2,45.0,52.0,1.0,800.0,82700.0,Management_Business_Finance,Self_Employed_NotInc,0
25,1.0,5,16.0,1,40.0,52.0,1.0,8740.0,40000.0,Production_Manufacturing,Private_ForProfit,0
17,1.0,5,14.0,2,40.0,52.0,1.0,3424.0,4300.0,Healthcare,Private_ForProfit,0
30,1.0,3,16.0,1,40.0,52.0,1.0,5522.0,57000.0,Sales_Office_Admin,Private_ForProfit,0
49,1.0,3,18.0,2,40.0,52.0,1.0,5120.0,78000.0,Sales_Office_Admin,Private_ForProfit,0
55,1.0,5,20.0,1,40.0,52.0,1.0,9645.0,22000.0,Transportation_Material_Moving,Private_ForProfit,0
37,1.0,3,18.0,1,40.0,52.0,1.0,5240.0,24000.0,Sales_Office_Admin,Private_ForProfit,0
34,1.0,1,21.0,2,50.0,52.0,1.0,10.0,247000.0,Management_Business_Finance,Private_ForProfit,1
29,1.0,5,21.0,1,40.0,52.0,1.0,1555.0,30000.0,STEM_Science_Architecture,Private_ForProfit,0
39,1.0,5,19.0,1,45.0,52.0,1.0,4810.0,70000.0,Sales_Office_Admin,Private_ForProfit,0
39,7.0,5,21.0,1,40.0,52.0,1.0,410.0,75000.0,Management_Business_Finance,Self_Employed_Inc,0
53,1.0,1,19.0,2,40.0,52.0,1.0,5120.0,50000.0,Sales_Office_Admin,Private_ForProfit,0
23,2.0,5,21.0,2,40.0,7.0,1.0,2300.0,4400.0,Education_Legal_Social,Private_NonProfit,0
26,1.0,5,21.0,2,65.0,52.0,1.0,5940.0,48000.0,Sales_Office_Admin,Private_ForProfit,0
65,1.0,1,21.0,1,40.0,40.0,1.0,9130.0,36000.0,Transportation_Material_Moving,Private_ForProfit,0
39,1.0,1,1.0,2,40.0,20.0,1.0,350.0,22400.0,Management_Business_Finance,Private_ForProfit,0
24,1.0,5,16.0,1,40.0,52.0,1.0,7700.0,20000.0,Production_Manufacturing,Private_ForProfit,0
40,1.0,5,21.0,2,40.0,52.0,1.0,3255.0,36000.0,Healthcare,Private_ForProfit,0
68,6.0,1,16.0,1,40.0,52.0,1.0,6050.0,4000.0,Construction_Extraction_Farming,Self_Employed_NotInc,0
